GeneName	rank
FAM120C	0.177950799112781
MPC2	0.177809649912939
RPL5P34	0.177776357334024
C11orf54	0.177664121207369
LINC00839	0.177648496896311
ACP2	0.177605886346897
MYO15B	0.177540282849923
WDR44	0.17748492608902
STOM	0.177387772129291
LINC02475	0.177248718677402
TMEM98	0.177208393953169
PDE1C	0.176948800924089
FCRLB	0.176852813992778
SNRNP25	0.176465635752359
WDR90	0.176442236141809
SMARCA2	0.176433917634544
SLC5A5	0.176416736887029
WAC-AS1	0.176328702346782
PLEKHO1	0.176223629920145
CTBP2	0.176025277117405
PHAF1	0.17569494323347
FSTL3	0.175459178292737
FRG1HP	0.17541155377522
PDE7A	0.17527165844672
CSKMT	0.175270336221623
BTNL9	0.175262153141771
TUT1	0.175260233287037
P3H3	0.175190680887848
MAGT1	0.175175948084019
SYT1	0.175159433733228
NOP14-AS1	0.175088230042895
LTBP2	0.174900432559844
SYDE2	0.174780164590332
PTPRD	0.174769777116647
ZNF333	0.174667674510337
SNAI3-AS1	0.174663700553963
ARL17A	0.174578731703684
RIF1	0.174551984196119
NCOR1	0.1745388840125
KIAA1614-AS1	0.174427764315626
HELQ	0.174395778401678
HCN3	0.174110258603385
CETN2	0.173960497705411
ZNF711	0.173939043825916
UBE2K	0.17391915898502
HDAC1	0.173858412242987
GIGYF1	0.173679289797726
LATS1	0.173513487094191
HTT	0.173480915515992
SNRNP27	0.173368695193125
SLC4A3	0.173357958226738
MTCO2P12	0.173343146433883
NUF2	0.173270368162795
SMIM10L2B	0.17326294255987
GRN	0.173260988660058
OTUD4	0.173108141537203
ITGA9	0.172956988356138
SCUBE1	0.172494104244178
NCOA6	0.172472263624713
ZNF594	0.172411916398499
ERBIN	0.172366120956237
ARF3	0.172356738000881
ATF3	0.17221444905805
TUBA3C	0.172204712029787
CYSTM1	0.171994086848138
TMEM176A	0.171903547564322
ZNF700	0.171796339658579
FKBP1B	0.171700200926847
ARHGAP23	0.171632961804694
CHAMP1	0.171578921811907
NINL	0.171437688290534
DPYSL2	0.171312215586181
RABL2A	0.171239202309729
NEFL	0.171142844165657
LINC01970	0.171099014919653
SLC10A4	0.17105056170809
SNORD11B	0.170906808512465
PSMA4	0.170882317198752
LRRC37A2	0.170859639102099
ARHGAP5	0.170720552910236
CRYBG2	0.170683156435579
PTGR2	0.170296322692391
C1orf216	0.170293581865727
FAM43B	0.170191876016466
NRXN2	0.170100407737785
PRMT7	0.170064295526615
HDGF	0.169880785091035
CDC20	0.169753101564084
ST8SIA4	0.169665319945665
EHD1	0.169365355951541
THAP1	0.169286446902838
PIGM	0.169277851740167
LINC00960	0.1690940909322
ZNF398	0.169075793191924
KIAA0895	0.169032832087856
GM2A	0.168881581321022
DDX60	0.168709613423479
TMEM260	0.168676413371242
H2AC12	0.168625722458252
RANBP9	0.168548072913405
TDRD7	0.168453663478854
COL6A2	0.168212799496438
IRF1-AS1	0.168190150109581
KIAA1958	0.168146952430645
ADAMTS12	0.168122743667093
ZC3H7A	0.16797326685269
HLA-DMB	0.167894175134094
MORF4L1P1	0.167818522424296
TP73-AS1	0.167550878858324
AP1M2	0.167527461534667
BLOC1S3	0.167506942384064
SPRED3	0.167479988523029
SLC27A1	0.167418956644361
THADA	0.167365405119699
NIPAL1	0.167307483021575
GPRIN3	0.16720667751972
CLCC1	0.167194268816438
UGDH	0.166995009444763
CUX1	0.166989381028118
JARID2-DT	0.166874482610386
LYSMD3	0.166835842203889
RN7SL449P	0.16669327751028
RAB14	0.166586063980888
THBS1-IT1	0.166467370944788
COG1	0.166464443734338
LINGO2	0.166231656321693
STXBP1	0.166231571014535
MEIS2	0.166158129183077
UBOX5	0.16609086919513
CIC	0.16598289669431
PTPN3	0.165723573162767
TRIB2	0.165678079519415
P2RX7	0.16537308141452
RNU6-137P	0.165190238054579
FGF14-AS2	0.165146891857097
KIF18B	0.165106571733289
UHRF2	0.16509954082474
TMEM120A	0.164959471557465
SRGAP2C	0.164940154758669
LTB	0.164905990761955
SMC6	0.164883881804505
DYRK1A	0.164511163241844
VASH2	0.164424525645437
KIAA0895L	0.16435351761224
ARHGAP11A	0.164237866580414
CKAP4	0.164125817842812
KIRREL3	0.164057063762429
PRPF39	0.163612195819496
LTBP4	0.163539728708332
ARHGAP31	0.163510444796756
DNA2	0.163481367397116
USP53	0.163410807124879
DOP1A	0.163300356283052
FGFR1OP2	0.16305896098307
CD2AP	0.162779701007124
RERG	0.162694860132581
GALK2	0.162613265846914
GALE	0.162595464358633
PCLO	0.162355270363544
SLC6A12	0.162126857284808
PANX2	0.162052569281813
CHD7	0.162046652921755
SFMBT1	0.161999521635588
VPS50	0.161925808224958
NOL6	0.161580821969155
CYFIP1	0.161429201509012
GALT	0.161317335148719
TFPT	0.161291723454125
DENND4A	0.161102314843924
TSC2	0.160919273327627
ETFRF1	0.160833857544744
PIK3C2A	0.160774510527797
MAPRE1	0.160645542667049
GASK1A	0.160590847076531
TMOD1	0.160544560187224
TCN2	0.160541033716371
TMEM132E	0.16049845260917
TGS1	0.160122548896417
ERF	0.160008231834131
GATAD2A	0.159709371576833
SLC25A14	0.159699392184145
KRIT1	0.159612230646187
CCDC113	0.159578750872103
CACNG6	0.159199346411718
TRIB1	0.159195180103169
C2CD2	0.159038324042127
SUZ12	0.158997705727748
GPX1	0.158982026354276
GATA4	0.158937945474308
EXOC5	0.158854926201814
STXBP2	0.15872208595814
DNAJC25	0.158719568285211
SLC7A6	0.158622028264165
STARD5	0.158542163194289
FEN1	0.158528177629935
MSH5	0.158504850114836
RCAN1	0.158411487782329
LAT2	0.158258995924965
MSH2	0.158162936157449
TMEM245	0.158124752498985
MIPOL1	0.158115334551496
CHRNB1	0.158104101910282
SPEG	0.15806976620874
PICSAR	0.158067529613394
CYP4F11	0.15800477542646
MIR3936HG	0.157972816236697
PCDHA6	0.157915544231437
PSMC1P1	0.157845470189151
ZNF557	0.157732580233218
TRAPPC8	0.157677980674584
TRIM44	0.157675919662168
SPRYD3	0.157661793149813
KLHDC8B	0.157588286318922
ZXDA	0.157329715545526
FAM171B	0.157129175574206
GID4	0.156937661634471
UGP2	0.156903293887441
ACTR3	0.156895004151889
SLC35A2	0.15670937996365
FKBP15	0.156585494386446
MVD	0.156515033572041
WNT5A	0.156483229295216
CPE	0.156238115941001
C4orf33	0.156225634864895
SMC5	0.156163202530409
WNT10A	0.156046471516812
DLGAP4	0.155990329146663
PPP3CB	0.155715318355968
UBA6-DT	0.1555967324542
SUGP1	0.15554957438357
RAD18	0.155414252172378
NCOA2	0.155320652400268
MYZAP	0.155317506962421
CPAMD8	0.15531222120264
TMTC1	0.155288575232937
GABPA	0.155281877378083
NDST1	0.155278498405606
SENP5	0.155251360541051
CPT2	0.155207174981282
CCNO	0.155127127862532
UBR2	0.15512593313285
NELFCD	0.155082429138899
EEPD1	0.154668166276276
MOSMO	0.154634956719653
PIK3C3	0.154522111676562
SHPRH	0.15437649804274
ARGLU1	0.154294924554098
ARPC1A	0.154273774667118
FMN2	0.154231610450569
GJA1	0.154147076278395
BTN3A3	0.154101272796971
ZNF721	0.154085701325388
COLEC12	0.153932626489198
HSD17B10	0.153813418997516
CDKN3	0.153801511563825
OSMR-DT	0.15360554579139
SNORA58	0.153525096816859
IRS1	0.153435679098387
CAMK2N1	0.153309853661879
MSANTD4	0.153091167633866
NLGN2	0.153081143374572
UPF3B	0.15285797854658
DYNC2I1	0.152813390698235
KLC1	0.152779967440148
SSB	0.152615583018063
ARL6IP5	0.152555685899747
DPF3	0.1524985186407
TCOF1	0.152323677137442
LIMS2	0.152303022409369
GRIN2B	0.152162942374381
SHISAL2B	0.152132095079985
CHST12	0.152130490563689
YIPF6	0.152111021319399
RPRD2	0.152095158554243
KLHL17	0.152067705658383
CD19	0.152041969856277
YTHDF1	0.15203604841744
AKAP11	0.151986823177222
PAPPA	0.15189567649434
RPS24P19	0.151894749353107
ORAI2	0.151854452342768
RNF40	0.151576803528522
TMEM165	0.151563017375873
CCDC88B	0.151462659232342
TGIF1	0.151440328475857
ITPRIP	0.151291872650367
WTIP	0.151277825592063
FAM20C	0.151209686170827
EWSR1	0.151199162737313
SCARA3	0.151162768676038
SEMA4B	0.15114536939805
GLI4	0.151032339929798
MSMO1	0.15090438011337
PARVA	0.150764068492436
CNTN1	0.150586511172138
SCARNA22	0.149980376546924
ZFR	0.149970445994756
ZWILCH	0.149916992607822
PER3	0.149798177410077
DCLK1	0.149730993125667
RGS3	0.149553732078164
SFRP1	0.149432656368281
SAMD12	0.149264305606569
CCNK	0.149057539192255
COL3A1	0.148953350516499
ASCC2	0.148849106436636
ZNF319	0.148725289160338
KCTD14	0.148650227010913
AKAP5	0.148602521863011
CRB2	0.148599161230419
LGI1	0.148583588593992
MDN1	0.148504330182294
MTCO1P40	0.148414718967318
DCHS1	0.148379795721125
BDH1	0.148308212685341
RAB5A	0.148144476838845
TAF1A-AS1	0.148038622656072
OSBP	0.147933418161508
KLHDC4	0.14792133153334
CAPS2	0.147850964580686
ITFG2	0.147748231583687
REEP5	0.147490704952204
REP15	0.147472618005958
FKBP2	0.147454901952088
ASTN1	0.147419352980842
CEP112	0.147286670559602
PPP2R2A	0.147217713035567
CWC25	0.147196839468904
NAP1L4P1	0.147043241597557
GNB5	0.146937898309253
GABBR2	0.146848691251966
CCL2	0.146696354913028
CFAP46	0.146595087674433
REXO1	0.14658209169734
MARCHF6	0.146481733957585
HSPB1	0.146478868823557
EFCAB2	0.146439272903192
CASP2	0.146299773732394
ADGRB2	0.146206179320712
PDE12	0.145971065706325
ILRUN	0.145958156491616
EDN2	0.145918497991452
DBF4	0.14583571570413
LRRC1	0.145706393878379
PTMAP8	0.145594805264917
PIBF1	0.145587098238237
TMTC2	0.145457216320774
SYNC	0.145146718147023
SLC38A6	0.145117387058355
ARHGAP44	0.145056610530951
TNPO2	0.145051328385569
PRPF38B	0.145021099729395
TNKS1BP1	0.145020034736611
PAFAH1B1	0.145013665200677
GAD1	0.144771188825756
PIEZO2	0.144710984344512
RAD52	0.144551117885229
UPK3BL1	0.144547972439005
CYP2J2	0.144501040882785
ARHGAP32	0.144415407190537
AADAT	0.144377384984477
C19orf33	0.14434470717006
RBM23	0.144176554688708
KDM7A	0.144155499930221
LINC02482	0.144140379512462
ZNF175	0.143980798274106
SLC35F6	0.143972905339974
PCAT7	0.143636742130842
AQP1	0.143439741751788
CNTNAP3	0.143327885505827
JADE2	0.143308735649578
CEP70	0.14321849415896
KIAA1109	0.14315121683265
NEDD4	0.143123805608546
SULT1A2	0.143060113486111
ASCC3	0.143015589407143
UBE3D	0.14286134330394
SLC39A11	0.142756235642938
RRAGD	0.142454871748638
RPRD1B	0.142361444724672
MYO5B	0.142159549076987
SHLD1	0.142067606245354
AP1M1	0.141992233846591
TUBGCP4	0.141793386153927
FEZ1	0.141620390080228
MT1E	0.141553401424056
SPON2	0.1415101047565
UBE2V1	0.14150045991524
PARP6	0.141494728215448
POLA1	0.14137061759439
EPS15	0.141266226239039
LINC00847	0.141214898861324
GOLM2	0.141105107968684
C19orf12	0.141075724906327
SEMA3F	0.14104470453039
CACNB1	0.140899796928145
BUB1B	0.140825397808999
GAREM2	0.140785257544477
EFCAB7	0.140776619102447
GALNT2	0.140671961910638
ZNF214	0.140639908178199
TIGD3	0.140585538445547
SPRED1	0.140571963033872
TMEM182	0.140539757797212
SCARF2	0.140501013581998
IGFL4	0.140464737898303
OLIG1	0.140402932556289
CHST3	0.140398149333346
SV2A	0.140376584865714
PSMD3	0.140305172773858
TENM2	0.140219412805654
BEND4	0.140055306092153
ITGA1	0.13997101773684
ITFG1	0.139854268075158
COL8A1	0.139597521079183
LINC00680	0.139490322752547
LYPLA2	0.139471343461777
STAM	0.139424819646277
RABL2B	0.139339554167942
BMP6	0.139022696077998
MAP2K4	0.138947250869349
PTMS	0.138941907606461
ZNF579	0.138839943617929
ZNF630	0.138839903968616
MLF1	0.138701392065095
UTRN	0.138656415857104
NEIL2	0.138591148331039
BLMH	0.138552361735352
ALG10	0.138504532364954
PPM1N	0.138457005054988
BDNF	0.138438247716262
MAP4K2	0.138336682587615
RHOBTB2	0.138273325105616
ZNF256	0.138243351283634
MAD2L1BP	0.138224787416624
HEATR5B	0.138187218565585
UBE2Q1	0.138130528771336
BCDIN3D-AS1	0.138109823944587
NOS3	0.137979003850638
GATA3	0.13785276045889
APC2	0.137770999008279
CPD	0.137655059143874
FXYD6	0.137399675544804
SPDL1	0.137285394229219
MPHOSPH9	0.137248687552612
CSRP2	0.1371285089057
MCPH1-DT	0.136947153396212
ERG28	0.136865249247302
BTG1	0.13678460765099
CDH4	0.136738392699999
TXLNG	0.136680536628959
UBFD1	0.136605021915104
GCN1	0.13648537185664
ITPKC	0.13631988922499
TPM1	0.1363071401768
ENY2	0.136166174781827
ATP5IF1	0.13606539463132
PSMD10	0.136038056223653
SMCHD1	0.136006363364964
LRP12	0.135996589631224
STEAP2	0.135984145144598
NAV3	0.135660703285281
RPL10L	0.135649763870035
NCOR2	0.135619487484114
KANSL1L	0.135597224382267
CDK6	0.135549143884078
NEK2P4	0.135505147951572
RAB2B	0.13546730847037
FUT9	0.135365783676818
NDUFA8	0.13533414068623
IL31RA	0.135256718597754
COBLL1	0.135165487820561
BAZ1B	0.13513262481734
CCDC40	0.135043706030637
ARSA	0.134980075725661
YIPF5	0.134964560120159
C1GALT1	0.134933849582536
PPP2R5B	0.13487009690826
STYXL1	0.134587782791032
WIZ	0.134447393475171
AMZ2	0.134345433005724
SIPA1L3	0.134269459032795
RNF115	0.134141632838305
PI4KAP1	0.133988735758306
ANO3	0.133908153299841
HSD17B7	0.133736328654686
SELENOI	0.133542315207782
MTHFD2L	0.133504228767233
SAV1	0.133428918269032
ZNF24	0.133398203649577
DDX23	0.13339149015591
GPR137	0.133283716263887
DAGLA	0.133125648925644
TCEAL2	0.133062431466375
MLF2	0.132818039361887
KLK10	0.132709954755305
TAF1C	0.132658073142827
ZNF397	0.13263091772027
EPHX4	0.13257761514757
SNX22	0.132501044158774
WDR45	0.13239452391425
PIGA	0.132112278589531
C9orf116	0.132109208515749
MYO9B	0.13199786232108
PCF11	0.131979274128606
VPS26B	0.131755126292269
PGS1	0.131698216584043
ATAD5	0.131663036582051
TNS2	0.131605726310406
HM13-IT1	0.131496705799177
GUSBP5	0.13131050096874
CNPY3	0.131286686091004
ERC1	0.131193773548507
MAP3K8	0.131130060003584
MINDY3	0.131047498506897
ATP6V0A1	0.131021518686713
HUS1	0.130838993235424
RAB3A	0.130664439252685
ARHGEF10	0.13052614787268
EPHA3	0.130460313154713
MORN2	0.130290705697905
TGFB1	0.129879354832707
INTS4	0.129858791033742
LINC00471	0.129700894836267
MARK3	0.129300682847783
HELB	0.129280735391929
FHIP1B	0.129266509727548
USP51	0.12925854434692
DHX29	0.129191601253136
LINC00648	0.129126809913828
TRPM7	0.129049488928166
SHROOM3	0.129025794104493
MPP3	0.128931007614274
FICD	0.12891298537684
MAP3K14	0.128895073719119
TXNDC12	0.128864078276914
PTPRE	0.128862435637105
PAIP2	0.128761478634861
SS18	0.128634300497641
CNST	0.12849360748461
KCTD2	0.128433128857255
MIGA2	0.128122124421221
THAP6	0.128058315094679
KIT	0.128019084547008
GRIP2	0.127773654107207
LINC00853	0.127765025267315
RALA	0.127716153122141
KNSTRN	0.127714414232081
B3GAT3	0.127714395140798
GSC	0.127659225835481
TIRAP	0.12738745467676
MNAT1	0.127291963397493
ZNF746	0.127233481801461
FARP1	0.127091792072319
LINC02377	0.126966298355277
RASSF8	0.126893277009328
ESS2	0.126837096084806
RARS1	0.126769295239559
OGA	0.126687128075129
ZMYM1	0.126493329913432
TIGD7	0.126319041364074
KIN	0.126265969995519
FENDRR	0.126260517703261
ZNF587B	0.126250090511787
SEC16A	0.126233130347074
GCC1	0.12622459813588
VPS45	0.126211298150743
POLR2C	0.126142980138735
PDRG1	0.126124185124433
ABL2	0.126120149383898
XPNPEP1	0.126022222851728
LINC01431	0.125773029956502
MEX3A	0.125732689014635
NXPH3	0.125600462490337
HNRNPA3P6	0.125584850361438
MAPK7	0.125476157305034
TRIP11	0.125403964524935
MAN2A1	0.125256776863186
FGD5	0.125150754757518
TRA2A	0.125088720520584
ASTN2	0.124814260174868
C5orf63	0.124755741070174
DNAJB9	0.124715694458213
LIMCH1	0.124637849129742
HOXA9	0.124466167007828
PHLPP2	0.124389362159536
KCNMB2-AS1	0.124003181058408
DNAL1	0.123989056387791
FAM89A	0.123947195900318
SLC5A3	0.123834452890254
MANF	0.123655370739179
MGST2	0.123559521135946
PCDHB15	0.123410024921991
ZNF862	0.123338752291185
BEAN1	0.123054424550298
BBIP1	0.122989300469367
BTG3	0.12295388352817
RNU1-124P	0.122949217326375
EPN2	0.122934775973652
ADIPOR1	0.122876464172645
NMNAT1	0.122708868544594
ADAM10	0.122655336355413
GSK3A	0.122542286950923
TNRC6C	0.122531480928549
ZNF786	0.122521044130771
ZNF439	0.122466124927887
HDAC8	0.122403567059918
SLC30A7	0.122403415917938
ZNF345	0.122335430952053
LINC01351	0.12221316835098
TLE3	0.122097638476381
CCDC66	0.122089606369615
HEG1	0.122041562108161
KCNIP3	0.121982936086844
RBM26	0.121976848608571
RAB26	0.121888216173045
TUBGCP6	0.121678800448277
ZCCHC2	0.121632453374778
ZNF14	0.121559653593401
ZNF436	0.121308461810166
DOCK10	0.121254945688024
SEC24D	0.121228891783292
BDP1	0.121204591127886
ZNF252P	0.121087208271623
TSPAN10	0.121055738109862
PKNOX1	0.120877444041811
NME5	0.120802573632702
XRCC2	0.120745458337034
PLAT	0.120569503145675
KBTBD4	0.120550833474869
RNF139-DT	0.120500870549552
AGO1	0.120399514619022
ZDHHC13	0.120373556871774
CECR2	0.120308055030813
CLIP2	0.120284535796244
TRIM41	0.120157819089292
SEMA3E	0.120100711398841
SYDE1	0.12009510533399
KIAA0100	0.119958412661828
EED	0.119736493258976
BORCS7	0.11926166934286
VPS26A	0.119246038696695
SPINT2	0.119065777755567
CACNB4	0.119043173125634
CRK	0.118895728677092
PCDH7	0.118656670399827
MTBP	0.118475274577591
MTND3P25	0.118156973413236
ZSCAN32	0.118121126652988
DOP1B	0.117934430013239
DDX49	0.117760272896034
PLPPR3	0.117562460477782
SMN2	0.117505221053305
BAIAP2-DT	0.117424690609186
MTPN	0.117410478692243
CDX2	0.117337499590807
CELSR2	0.117319425537102
CRTC3	0.117305368228469
SERTAD4-AS1	0.11727756617221
IL27RA	0.117269901889872
PCDHA7	0.117201816567714
DNMT3B	0.11719959801563
PPP1R3F	0.117196675875016
PNMA8A	0.117189039122926
GSK3B	0.117170817184496
COQ6	0.117108494252822
ITPRIPL2	0.117064935083388
KCNG3	0.116792421351384
ING2	0.116679717597109
TRAPPC2B	0.116376082119068
ZFP28	0.116162662694554
HSP90B1	0.116094488921722
EML5	0.116044572008076
ZRANB1	0.115981019976007
WEE1	0.115967367919393
RNGTT	0.115883235981966
LINC02762	0.115741701099064
ZNF500	0.115712114850127
IPO8P1	0.115669966508072
TLR4	0.115570153177594
CDA	0.11541038771451
BCLAF3	0.115374013119984
EMSY	0.115265276360988
LYPD6	0.115146864052882
EFNA3	0.115114839355307
ZNF347	0.114956866466909
PDIA6	0.114887016908228
TULP3	0.114799681825887
PIGZ	0.114788693316198
LINC01436	0.114740755407481
ZNF667-AS1	0.114723060752339
CSNK1D	0.114686647334524
SNAPC4	0.114494932246571
GCHFR	0.114479406500037
GNAI1	0.114315071237217
PA2G4P4	0.114206934369632
SMURF1	0.113726904706618
PKM	0.113714700558415
KDM3B	0.113708275596213
FBXL5	0.1136596582053
PLAAT3	0.113625212184548
PIK3R4	0.11361553929195
WDCP	0.113555719028313
NDFIP2	0.113536917416029
MOCS2-DT	0.113405071909991
GALNT14	0.113369425719462
LINC01816	0.113190646547283
CFAP20DC	0.113175740536226
PHLDB2	0.113101478183453
ZNF670-ZNF695	0.112978320552049
CCNA2	0.112708861198629
ITGB5	0.112665316369766
ADIRF-AS1	0.112585795049473
RAB4B	0.112309953067104
LINC02506	0.11224145816301
ZYX	0.112231615557639
PLS1	0.112208846516077
GDAP1	0.112196117584536
PSENEN	0.112064331401876
GUF1	0.112014429364733
CYB561A3	0.112000772760926
CRYBG3	0.111958222695981
C1QTNF1	0.111643672325706
PHKG2	0.111302812325832
MLXIPL	0.111298970932544
MRPS11	0.111271003547045
MTUS1	0.111101035415695
CORO1B	0.111015776149382
PER2	0.110787509160932
STX18-AS1	0.110776268589665
ELOF1	0.110607814888163
EGLN2	0.110587782294062
SNX16	0.110233263727954
AVPI1	0.110158484164087
SLFN13	0.110028922378935
SLITRK6	0.109708188163039
YLPM1	0.10960366726754
WDR1	0.109602895179309
TNFRSF10C	0.109574196857734
LINC01882	0.109566215067123
RABIF	0.10938597093818
PTPRK	0.109227950696928
TLE1	0.109208199262631
KLK5	0.109002833605751
CYS1	0.108922484271294
UBAP1	0.108916975336422
NAALAD2	0.108777137026509
GNAS-AS1	0.108755432011323
ST20-AS1	0.108654926122938
GRK5	0.108464048117568
GDPD3	0.10840675315804
EHD2	0.108390033070889
ECE1	0.108364150924397
ZCCHC10	0.108324047515336
RETREG2	0.108272224918072
PALS1	0.108112662990451
HROB	0.108026642218835
LINC02616	0.107901127474049
CNKSR2	0.107842976774472
RAI1	0.1076651065829
RNU6-485P	0.107595339647149
ATRN	0.107519369116574
ALDH3B1	0.107507044095142
GRID2	0.107458046166813
LLPH	0.107325343157966
PDCD7	0.107261250647126
AP5M1	0.107238768221524
H2AW	0.107214424497479
NRP1	0.107081907903093
ERP44	0.106960605616864
CFAP45	0.106885760516444
DYNLL1	0.106728631562666
FAM120B	0.106635401962058
NINJ2	0.106623067162032
KIAA0232	0.106583665280913
RCCD1	0.106264472337243
EDIL3-DT	0.106214421497011
ATF5	0.106139022279027
SCYL2	0.106118360851513
LCA5	0.106039234734861
GALNT8	0.106012518507731
PARPBP	0.106010478002907
PCDHB17P	0.105915252928486
TTC39A	0.105624042103421
IDH3B	0.105586309150903
PTPRG-AS1	0.105448176220314
HOXB6	0.105439576814595
BORCS5	0.105408803367951
BMP4	0.105387544448494
PHYH	0.105384855842261
C6orf52	0.105357037411971
ZFYVE19	0.105324850947807
HECTD3	0.105265357133031
LDLRAD4	0.105254362292584
KDM5C	0.105195272806745
ZNF219	0.105191561110721
TRAPPC14	0.105123763309156
HIC1	0.105102252183036
PRR22	0.105091755317477
NADSYN1	0.105048541840228
CASD1	0.104983206471832
CHRDL1	0.104982675216705
SYT11	0.104879999242184
CHD9	0.104812241768528
ARMC9	0.104738190584805
ZNF875	0.104604870722939
KRT81	0.104471747210788
MGMT	0.10446730542121
FAM168A	0.104465818112988
ZNF317	0.104430068783969
LOX	0.104262057433589
TBCCD1	0.104239999261063
LAMTOR5	0.104091848790769
PCDHA12	0.103900416878668
RPL36AL	0.103660805420623
KIDINS220	0.103521994700373
ITPR1	0.103447570093861
WDFY2	0.103430986915947
C17orf80	0.10330686153105
CHMP1A	0.103236614986291
CDC5L	0.103122223363295
MROH6	0.102989012580401
BNC2	0.10295674510095
SRGAP3	0.102953921420761
PMS2	0.102770757570469
ASIC3	0.102624695928937
RPP14	0.102615728435499
JPX	0.102550479892885
POP4	0.102292010134713
SF1-DT	0.102231255062943
ZBTB38	0.102200623265664
PDIA3	0.101775922726876
PGM5	0.101700540253027
FAM161B	0.101500098113679
SERINC3	0.101439807608467
TMEM14A	0.101291162803287
FOXO4	0.101285630771521
PRR34-AS1	0.101185898563003
CCPG1	0.101120637013479
NDUFB3	0.100985046156824
SLX4IP	0.100654582183506
FUNDC1	0.100299581444959
SOSTDC1	0.100283625346097
TCAF2	0.100099887229151
IL22RA1	0.0998875579380721
STK35	0.0995468228019266
LINC01806	0.0994595502575899
SOD2	0.0994292657226506
NLK	0.0992457757544329
ZNF774	0.0991518946465557
WDR20	0.0990672701460897
SLFN12L	0.0989988372014663
DDAH1	0.0989606590559549
STPG1	0.0987897928851934
TSG101	0.0987541282243505
RN7SL689P	0.0985497981033807
SFT2D2	0.0982447748324584
MIR181A1HG	0.0981925729875157
PAPLN-AS1	0.0981120648722766
CCDC144NL	0.0978883101508503
TPM4	0.0976895959458348
B4GALNT1	0.0976342233165974
GFPT1	0.0975148385417109
FAM219A	0.0973707838414734
TEX10	0.0973330770971729
NUP62	0.097331382150267
SNORD3J	0.0972521129071817
SLC15A3	0.0972273064600766
DHX57	0.0971962830799436
BCL2L1	0.0971957173064007
SELENBP1	0.0969903882931959
MICALL1	0.0968310331820524
COX6B1	0.0967475986029899
TAPBP	0.0967143854321841
R3HDM1	0.0966086132643553
MON1B	0.0965886445932375
AGGF1	0.096271005780288
PAX7	0.096161020477387
CHRD	0.0961080883442088
SIAE	0.0960782826488067
NEK2	0.0958862486058023
HRAS	0.0958075588593505
SLC35E4	0.0956801708894666
PTGES3P1	0.0956745701371442
GLI1	0.0954226730346567
DCBLD1	0.0953186488993235
FOXN4	0.0952208281609246
SPDYC	0.0952032727245894
DLG2	0.0951184827973101
AKR1C3	0.0951150556248902
ATP2A3	0.0950544224569029
TOR4A	0.0949742069205552
FBLN7	0.0949566803944372
TBILA	0.0946658711256132
ZNF621	0.0946112915001139
CLIC3	0.0945598217333936
PTK7	0.0945297323834055
GPC1	0.0944370190259843
FMNL3	0.0944318491216688
ZNF653	0.0941967814454908
LINC02916	0.0941883142932419
RHOBTB1	0.0941511511357468
B3GNT2	0.0937786502022096
SLC25A42	0.0937695121499337
SLC25A53	0.0936813157691692
CMBL	0.0935704434585421
STAMBPL1	0.0934438526407517
SLC38A10	0.0934304665265905
NTF3	0.0932451730306013
SKIV2L	0.0931187561030554
CHP1P2	0.0930687840784553
DNAJB14	0.0930631872797671
MBD4	0.0930284365869159
NFE2L1	0.0929765739005116
TMEM221	0.0929279218083566
RLF	0.0928383591133563
ABCB4	0.092680677424961
FOXP1	0.0922579841520182
ARHGAP1	0.0920511439084966
MMP24OS	0.0919265989344332
CCDC28A-AS1	0.091851161090788
ANKRD18DP	0.0918427199815797
MBNL1-AS1	0.091617758391017
FCHO2	0.0915522713881526
KIAA1586	0.0915476179658034
ZBTB7C	0.0914341611511951
HOXA10	0.0912929768354088
BLOC1S2	0.0912732357344228
IGF2BP2	0.091156046734546
AGPS	0.0911231430780193
LNPEP	0.0910913225583238
MLKL	0.0910280328019913
XAGE2	0.0908288298279951
PCDHA4	0.090797328150993
ZHX2	0.0906276903348315
TRIM25	0.0904659523542229
ADCK2	0.0903636567450302
WASHC4	0.0903478858335451
BBX	0.0902464224727045
SULT1A1	0.0901815535078975
ANKRD37	0.0901705421545414
NDUFAF7	0.0900311508834191
RNF208	0.0898868160674124
BRPF1	0.089777506885497
ZNF326	0.0897552415787237
CCP110	0.0897531045235477
PGGT1B	0.0897330138153163
INPP5K	0.0896682035979201
ARHGAP12	0.0896336814816774
SLC35D1	0.0895938180602263
SVIL	0.0895828161721921
METTL7B	0.089477274196683
CYP26A1	0.0894031979524166
ITPKA	0.0893324487891274
PAX6	0.0891305401372489
TPT1-AS1	0.089040747458878
FHOD1	0.0890289336590926
NEIL1	0.0889660276284797
HMGCS1	0.0888586836531632
DIRAS3	0.0888028615067186
KDM4B	0.0887885605147883
UBR5	0.0885982641340554
S1PR1	0.0883403197357757
CAP1	0.0881350529243215
CYRIB	0.0879045961868554
BRF2	0.0878709309746294
PKD2	0.0876735569600842
KANK3	0.0876684142258339
ERI2	0.0873959235279132
SMKR1	0.0873558770396259
SMIM10L1	0.0873477974985907
SENP2	0.08732850015383
WIPF2	0.0872462300851791
KATNAL1	0.0872307538444289
CYB561	0.087221618217284
BCL3	0.0868997996784716
MPPED2	0.0868787712226081
APCDD1L-DT	0.0868180968852788
NSDHL	0.0867326177228879
CSF1	0.086724873054051
